id	law_group	law_id	law	article	law_version	category	difficulty	q_zh	a_zh	b_zh	c_zh	d_zh	q_en	a_en	b_en	c_en	d_en	answer	explain_zh	explain_en	status	batch	reviewer	review_note
OSH-2317	OSH	OSH-49	勞動基準法施行細則	第50條之3	民國113年3月27日	勞基細則-訴訟扶助	2	勞工因終止勞動契約或發生職業災害所生爭議提起訴訟時，得向何機關申請扶助？該業務得如何辦理？	得向法院聲請訴訟救助；主管機關僅提供法律諮詢而不提供訴訟費用扶助	得向勞動檢查機構申請扶助；該扶助業務得委託各級工會團體代為辦理	得向中央主管機關申請扶助；該扶助業務中央主管機關得委託民間團體辦理	得向當地主管機關申請扶助；該扶助業務應由主管機關自行辦理不得委託	Where may a worker apply for litigation assistance in such disputes, and who may run it?	Petition the court for litigation aid; the authority offers only legal consultation, not funding	Apply to the labor inspection agency; the assistance may be run by union organizations	Apply to the central competent authority; it may commission civil groups to run the assistance	Apply to the local competent authority; it must run the assistance itself without commissioning	c	施行細則第50條之3：勞工因終止勞動契約或發生職業災害所生爭議，提起給付工資、資遣費、退休金、職業災害補償或確認僱傭關係存在之訴訟，得向中央主管機關申請扶助；前項扶助業務，中央主管機關得委託民間團體辦理。	Rule 50-3: central authority, which may commission civil groups.	draft	11		
OSH-2318	OSH	OSH-49	勞動基準法施行細則	第50條之4	民國113年3月27日	勞基細則-墊償	3	本法第二十八條第二項於一百零四年二月六日修正生效前，雇主已有清算或宣告破產情事而尚未終結者，勞工得如何主張？	勞工得就積欠之工資、退休金及資遣費全額申請墊償，不受六個月平均工資數額之限制	勞工僅得就積欠之工資部分申請墊償，退休金及資遣費部分應另循民事訴訟程序請求給付	勞工對該雇主所積欠之退休金及資遣費，得於同條第二項第二款規定之數額內依同條第五項規定申請墊償	勞工不得申請墊償，僅得依破產法規定於破產程序中列為優先債權參與分配受償	For liquidations pending when the 6 February 2015 amendment took effect, what may workers claim?	Advance payment of all unpaid wages, pensions and severance without the six-month average wage cap	Advance payment for unpaid wages only; pensions and severance must be pursued through civil litigation	Advance payment of unpaid pensions and severance within the Article 28(2)(2) ceiling under Article 28(5)	No advance payment at all; only priority claims within the bankruptcy proceedings are available	c	施行細則第50條之4：本法第28條第2項於中華民國一百零四年二月六日修正生效前，雇主有清算或宣告破產之情事，於修正生效後尚未清算完結或破產終結者，勞工對於該雇主所積欠之退休金及資遣費，得於同條第2項第2款規定之數額內（合計以六個月平均工資為限），依同條第5項規定申請墊償。	Rule 50-4: pensions and severance within the statutory ceiling may be advanced.	draft	11		
OSH-2319	OSH	OSH-49	勞動基準法施行細則	第51條	民國113年3月27日	勞基細則-施行	1	勞動基準法施行細則之施行日期為何？	本細則自發布日施行	本細則自公布後三個月施行	本細則自次年一月一日施行	本細則之施行日由行政院定之	When do the Enforcement Rules take effect?	On the date of their promulgation	Three months after promulgation	On 1 January of the following year	On a date set by the Executive Yuan	a	施行細則第51條：本細則自發布日施行。第1條並載明本細則依本法第85條規定訂定之；本法第85條規定施行細則由中央主管機關擬定，報請行政院核定。	Rule 51: effective on the date of promulgation.	draft	11		
OSH-2320	OSH	OSH-37	性別平等工作法	第1條	民國112年8月16日	性平法-目的	1	性別平等工作法之立法目的為何？工作場所性騷擾事件除校園事件外依何法處理？	保障受僱者工作時間之合理分配，消除加班歧視、促進職場和諧；依性騷擾防治法處理	保障工作權之性別平等，消除性別歧視、促進性別地位實質平等；依性別平等工作法處理	保障勞工基本工資與最低工時標準，消除職場年齡與學歷歧視；一律依勞動基準法處理	保障受僱者退休權益，消除年資計算歧視、促進勞資關係和諧；依民法僱傭章規定處理	The purpose of the Act of Gender Equality in Employment is, and workplace sexual harassment (except on campus) is handled under:	To regulate overtime and rest days for employees; the Sexual Harassment Prevention Act	To guarantee gender equality in employment and eliminate discrimination; this Act	To regulate minimum wages and standard working hours; the Labor Standards Act	To guarantee pension rights and severance entitlements; the Civil Code chapter on hire	b	第1條：為保障工作權之性別平等，貫徹憲法消除性別歧視、促進性別地位實質平等之精神制定本法；工作場所性騷擾事件除校園性騷擾依性別平等教育法外，依本法處理。第2條：雇主與受僱者之約定優於本法者從其約定；公務人員教育人員軍職人員亦適用（部分條文除外）；技術生及實習生亦適用。	Article 1; Article 2: better agreements prevail, and the Act also covers civil servants, teachers, military personnel, apprentices and interns.	draft	5		
OSH-2321	OSH	OSH-37	性別平等工作法	第2條	民國112年8月16日	性平法-適用範圍	3	性別平等工作法於公務人員、教育人員及軍職人員之適用情形為何？	僅於性騷擾防治章節適用之，性別歧視之禁止及促進工作平等措施等規定均不適用	亦適用之，但第三十二條之一、第三十二條之二、第三十三條、第三十四條、第三十八條及第三十八條之一不適用	不適用之，該等人員之性別平等及性騷擾事項應完全依各該人事法令另行規範辦理	亦適用之，且全部條文均一體適用而無任何例外，其申訴、救濟及處理程序亦一律依本法所定程序辦理	How does the Act apply to public servants, educators and military personnel?	Only the sexual harassment chapter applies; discrimination and equality measures do not	It applies, except Articles 32-1, 32-2, 33, 34, 38 and 38-1 which do not apply to them	It does not apply; gender equality matters follow their own personnel statutes entirely	It applies in full, and their complaint and remedy procedures also follow this Act	b	第2條：本法於公務人員、教育人員及軍職人員亦適用之，但第32條之1、第32條之2、第33條、第34條、第38條及第38條之1之規定不適用；該等人員之申訴、救濟及處理程序依各該人事法令之規定。本法於雇主依勞動基準法招收之技術生及準用技術生規定者亦適用之，但第16條及第17條不在此限；實習生於實習期間遭受性騷擾時亦適用本法。	Article 2: applicable with six listed provisions excluded.	draft	11		
OSH-2322	OSH	OSH-37	性別平等工作法	第3條	民國112年8月16日	性平法-定義	2	性別平等工作法所稱「薪資」包括下列何者？	因工作獲得之報酬，包括薪資、薪金及計時計日計月計件以現金或實物給付之獎金、津貼及其他經常性給與	因工作獲得之報酬，僅限以現金給付之薪資及薪金，實物給付、股票紅利及各種津貼均不列入薪資計算	因工作獲得之報酬，包括薪資、薪金及年終獎金，但計時計日計件給付之獎金、津貼一律排除在外	因工作獲得之報酬，僅包括本薪、底薪及按月定額發給之固定薪給，不含任何獎金、津貼或非經常性給與	'Wages' under the Act include:	All remuneration for work, including salary and regular bonuses, allowances and other regular payments in cash or kind	Only remuneration paid in cash as salary and wages; payments in kind, share bonuses and all allowances are excluded from wages	All remuneration for work, including salary and the year-end bonus, but excluding bonuses and allowances paid by hour or piece	All remuneration for work, but limited to base salary and fixed monthly pay, excluding every bonus, allowance or payment in kind	a	第3條：薪資指受僱者因工作而獲得之報酬，包括薪資、薪金及按計時計日計月計件以現金或實物等方式給付之獎金、津貼及其他任何名義之經常性給與；復職指回復受僱者申請育嬰留職停薪時之原有工作；要派單位使用派遣勞工時視為第8、9、12、13、18、19、36條之雇主。	Article 3: all regular remuneration; 'reinstatement' means returning to the original job; user enterprises count as employers for dispatched workers under specified articles.	draft	5		
OSH-2323	OSH	OSH-37	性別平等工作法	第4條	民國112年8月16日	性平法-主管機關	1	性別平等工作法所稱主管機關為何？涉及各目的事業主管機關職掌者如何辦理？	中央為行政院性別平等處，地方為各該政府社會局；涉及目的事業職掌者由該局逕行處理	中央為勞動部，直轄市及縣（市）為各該政府；涉及目的事業職掌者仍一律由勞動部統籌辦理	中央為衛生福利部，直轄市及縣（市）為各該政府；涉及目的事業職掌者由勞動部協調辦理	中央為勞動部，直轄市及縣（市）為各該政府；涉及目的事業職掌者由各該目的事業主管機關辦理	Who are the competent authorities, and who handles matters within other agencies' remit?	The Executive Yuan gender equality office and local social affairs bureaus, which handle everything	The Ministry of Labor centrally and local governments; but the Ministry handles all matters itself	The Ministry of Health and Welfare centrally and local governments; the Ministry of Labor coordinates	The Ministry of Labor centrally and local governments; matters in another agency's remit go to that agency	d	第4條：本法所稱主管機關，在中央為勞動部，在直轄市為直轄市政府，在縣（市）為縣（市）政府；本法所定事項涉及各目的事業主管機關職掌者，由各該目的事業主管機關辦理。第5條並規定各級主管機關應設性別平等工作會。	Article 4: Ministry of Labor and local governments, with subject-matter agencies acting.	draft	11		
OSH-2324	OSH	OSH-37	性別平等工作法	第5條	民國112年8月16日	性平法-工作會	3	各級主管機關設之性別平等工作會，其女性委員人數應占全體委員多少以上？政府機關代表不得逾多少？	四分之一以上；三分之二	全部；不限	三分之一以上；二分之一	二分之一以上；三分之一	On gender equality in employment committees, women must make up at least what share, and government representatives at most:	One quarter; two thirds	All; unlimited	One third; one half	One half; one third	d	第5條：性別平等工作會置委員五人至十一人，任期二年，由勞工事務性別問題或法律專業人士擔任；勞工團體、性別團體推薦之委員各二人；女性委員應占全體二分之一以上；政府機關代表不得逾三分之一。	Article 5: 5–11 members with 2-year terms; two each nominated by labor and gender groups; women at least half; government representatives at most one third.	draft	5		
OSH-2325	OSH	OSH-37	性別平等工作法	第6條	民國112年8月16日	性平法-婦女就業	2	直轄市及縣（市）主管機關為婦女就業之需要，應辦理哪些事項？中央主管機關有何配合措施？	應編列經費辦理職業訓練、就業服務及再就業訓練，並提供或設置托兒托老等福利設施；中央得給予經費補助	應優先僱用婦女擔任臨時人員並給予津貼，再就業訓練委由民間機構辦理；中央得逕行代為執行	應編列經費辦理職業訓練及就業媒合，托兒托老設施則應由雇主自行設置；中央不提供任何經費補助	應設置婦女就業專責機構並代為安置就業，職業訓練由中央主管機關統一辦理；地方無須編列經費	What must local authorities do for women's employment, and what does the central authority provide?	Budget for vocational training, employment services and retraining with childcare and eldercare facilities; central subsidies may be given	Hire women as temporary staff with allowances and outsource retraining; the central authority may act directly	Budget for training and job matching, while childcare and eldercare facilities are left to employers; no central subsidies are available	Set up a dedicated women's employment agency to place workers, with training run centrally and no local budget needed	a	第6條：直轄市及縣（市）主管機關為婦女就業之需要應編列經費，辦理各類職業訓練、就業服務及再就業訓練，並於該期間提供或設置托兒、托老及相關福利設施，以促進性別工作平等；中央主管機關對地方辦理前項事項，得給予經費補助。第24條並規定主管機關應協助因結婚懷孕分娩育兒或照顧家庭而離職者再就業。	Article 6: local budgets for training and care facilities, with central subsidies.	draft	11		
OSH-2326	OSH	OSH-37	性別平等工作法	第6條之1	民國112年8月16日	性平法-勞動檢查	1	主管機關應將本法所訂之哪些事項納入勞動檢查項目？	雇主薪資結構之性別統計及女性主管比例之逐年成長情形	性別、性傾向歧視之禁止、性騷擾之防治及促進工作平等措施	性別歧視之禁止及育嬰留職停薪津貼之核發與請領情形	性騷擾申訴案件之調查報告及性別平等工作會之審議紀錄	Which matters must the authority include in labor inspections?	Gender statistics on pay structures and annual growth in the share of female managers	Bans on sex and sexual orientation discrimination, harassment prevention, and equality measures	Bans on sex discrimination and the approval and claiming of parental leave allowances	Investigation reports on harassment complaints and gender equality committee minutes	b	第6條之1：主管機關應就本法所訂之性別、性傾向歧視之禁止、性騷擾之防治及促進工作平等措施納入勞動檢查項目。此三者分別對應本法第二章、第三章及第四章之規範內容。	Article 6-1: three categories are inspection items.	draft	11		
OSH-2327	OSH	OSH-37	性別平等工作法	第7條	民國112年8月16日	性平法-歧視	2	雇主對求職者或受僱者之招募、甄試、進用、分發、配置、考績或陞遷，不得因何種因素而有差別待遇？例外為何？	年齡或婚姻狀況；經工會與雇主協商同意者不在此限	籍貫或宗教信仰；經受僱者本人書面同意者不在此限	學歷或工作經驗；事先報請主管機關核定者不在此限	性別或性傾向；工作性質僅適合特定性別者不在此限	Employers may not discriminate in recruitment, hiring, assignment, appraisal or promotion on what grounds, with what exception?	Age or marital status; unless the union and the employer agree otherwise in writing	Origin or religious belief; unless the employee gives prior written consent to it	Education or work experience; unless the case is reported to and approved by the authority	Sex or sexual orientation; unless the nature of the work suits only a specific sex	d	第7條：招募甄試進用分發配置考績陞遷不得因性別或性傾向有差別待遇，但工作性質僅適合特定性別者不在此限。細則第3條：僅適合特定性別指非由特定性別從事不能完成或難以完成之工作。第8、9條：教育訓練及福利措施亦同。	Article 7; Enforcement Rules Article 3: 'suits only a specific sex' means work that cannot be done or is hard to do by others; Articles 8–9 extend this to training and welfare.	draft	5		
OSH-2328	OSH	OSH-37	性別平等工作法	第8條	民國112年8月16日	性平法-教育訓練	1	雇主為受僱者舉辦或提供教育、訓練或其他類似活動時，有何禁止規定？	不得因性別或性傾向而有差別待遇	不得因性別而有差別待遇，性傾向不在此限	得因訓練性質需要而限定參加者之性別	應優先安排特定性別受僱者參加訓練活動	What is prohibited when an employer provides education or training activities?	No differential treatment based on sex or sexual orientation	No differential treatment based on sex; orientation is excluded	Participants may be limited by sex where the training requires it	Workers of a particular sex must be given priority to attend	a	第8條：雇主為受僱者舉辦或提供教育、訓練或其他類似活動，不得因性別或性傾向而有差別待遇。違反者依第38條之1第1項處新臺幣三十萬元以上一百五十萬元以下罰鍰。第9條對福利措施亦有相同禁止規定。	Article 8: no discrimination by sex or sexual orientation in training.	draft	11		
OSH-2329	OSH	OSH-37	性別平等工作法	第9條	民國112年8月16日	性平法-福利措施	1	雇主為受僱者舉辦或提供各項福利措施時，有何禁止規定？違反者罰鍰為何？	不得因性別或性傾向而有差別待遇；處新臺幣二萬元以上三十萬元以下罰鍰	得依福利性質限定適用之性別對象；違反者處新臺幣一萬元以上十萬元以下罰鍰	不得因性別或性傾向而有差別待遇；處新臺幣三十萬元以上一百五十萬元以下罰鍰	不得因性別而有差別待遇但性傾向除外；違反者僅限期令其改善無罰鍰規定	What is prohibited regarding employee welfare measures, and what fine applies?	No differential treatment by sex or sexual orientation; fine of NT$20,000 to NT$300,000	Welfare may be limited by sex where its nature requires; fine of NT$10,000 to NT$100,000	No differential treatment by sex or sexual orientation; fine of NT$300,000 to NT$1,500,000	No differential treatment by sex but orientation is excluded; only an order to improve	c	第9條：雇主為受僱者舉辦或提供各項福利措施，不得因性別或性傾向而有差別待遇。違反第7條至第10條、第11條第1項、第2項規定者，依第38條之1第1項處新臺幣三十萬元以上一百五十萬元以下罰鍰。	Article 9 with Article 38-1(1): NT$300,000 to NT$1,500,000.	draft	11		
OSH-2330	OSH	OSH-37	性別平等工作法	第10條	民國112年8月16日	性平法-同工同酬	2	雇主對受僱者薪資之給付不得因性別或性傾向有差別待遇；工作或價值相同者應如何？	給付同等薪資，但基於年資、獎懲、績效等非性別因素之正當理由者不在此限；不得以降低其他受僱者薪資規避	依受僱者婚姻狀況給付，但基於扶養人數、家庭負擔等因素之差異者不在此限；並應報請主管機關核定備查	得由雇主自行決定，但基於學歷、年資、職稱等因素之差異者應報請核備；並得以降低他人薪資方式調整	依受僱者性別調整薪資，但基於工作性質、體力需求等差異者應予同酬；並得以降低其他受僱者薪資規避	For work of equal value, employers must:	Pay equal wages, except for legitimate non-gender reasons such as seniority, rewards/penalties or performance; and may not evade this by cutting others' pay	Adjust wages by marital status, except for differences based on the number of dependents or family burden; and must report the scheme to the authority for approval	Set wages at its own discretion, provided that gaps based on education, seniority or job title are filed with the authority; and may evade this by cutting others' pay	Adjust wages by the employee's sex, except that differences based on job nature or physical demands must be paid equally; and may evade this by cutting others' pay	a	第10條：薪資給付不得因性別或性傾向有差別待遇，工作或價值相同者應給付同等薪資，但基於年資、獎懲、績效或其他非因性別性傾向因素之正當理由者不在此限；雇主不得以降低其他受僱者薪資之方式規避。第38條之1：違反處三十萬元以上一百五十萬元以下罰鍰。	Article 10; Article 38-1: violation → NT$300,000–1,500,000 fine.	draft	5		
OSH-2331	OSH	OSH-37	性別平等工作法	第11條	民國112年8月16日	性平法-單身條款	2	工作規則、勞動契約或團體協約規定受僱者有結婚、懷孕、分娩或育兒情事時應離職或留職停薪，其效力為何？	經受僱者書面同意者有效，終止契約仍生效力	報主管機關核備後有效，終止契約不受影響	規定或約定無效，勞動契約之終止不生效力	規定或約定有效，勞動契約之終止亦生效力	Work rules or contracts requiring resignation or unpaid leave upon marriage, pregnancy, childbirth or child-rearing are:	Valid with the worker's consent, and termination takes effect	Valid once filed with the authority, and termination is unaffected	Void, and any termination based on them is ineffective	Valid, and any termination based on them is effective	c	第11條：退休資遣離職解僱不得因性別或性傾向有差別待遇；工作規則勞動契約或團體協約不得規定或事先約定受僱者有結婚懷孕分娩或育兒情事時應行離職或留職停薪，亦不得以其為解僱理由；違反者規定或約定無效，勞動契約之終止不生效力。	Article 11: such clauses are void and terminations are ineffective; no discrimination in retirement, severance, resignation or dismissal.	draft	5		
OSH-2332	OSH	OSH-37	性別平等工作法	第12條	民國112年8月16日	性平法-性騷擾定義	2	性別平等工作法所稱「權勢性騷擾」係指？	對於因僱用、求職或執行職務關係受自己指揮監督之人，利用權勢或機會為性騷擾	對於在公共場所、公眾得出入場所偶然相遇之不特定人，利用人潮擁擠為性騷擾	對於因交易、消費或接受服務關係往來之顧客或客戶，利用消費機會為性騷擾	對於同一工作場所、無指揮監督關係之同事或同儕之人，利用工作機會為性騷擾	'Sexual harassment by abuse of power' under the Act means:	Harassment by someone exploiting their position or opportunity over a person under their direction or supervision through employment, job-seeking or work	Harassment by an unidentified stranger encountered by chance in a public place or a venue open to the public, exploiting the crowd rather than any work relation	Harassment by a customer or client exploiting a transaction, purchase or service relationship with the business while receiving goods or services	Harassment by someone with no supervisory authority over a coworker at the same workplace, arising purely between peers of equal rank during joint work	a	第12條：性騷擾指執行職務時任何人以性要求或性意味性別歧視言行造成敵意性脅迫性冒犯性工作環境，或雇主以之作為勞務契約成立存續分發報酬考績陞遷等之交換條件；權勢性騷擾指對因僱用求職或執行職務關係受自己指揮監督之人利用權勢或機會為性騷擾；非工作時間遭同一人持續性性騷擾、遭最高負責人或僱用人性騷擾者亦適用本法。	Article 12: defines hostile-environment and quid-pro-quo harassment, power-based harassment, and extends coverage to continuous off-duty harassment and harassment by the top responsible person.	draft	5		
OSH-2333	OSH	OSH-37	性別平等工作法	第13條	民國112年8月16日	性平法-防治措施	2	僱用受僱者幾人以上未達三十人者應訂定申訴管道並公開揭示？幾人以上者應訂定性騷擾防治措施、申訴及懲戒規範？	一人以上；五人以上	十人以上；三十人以上	五人以上；十人以上	三十人以上；一百人以上	Employers with how many employees must set up and post a complaint channel, and with how many must adopt harassment prevention, complaint and disciplinary rules?	1 or more; 5 or more	10 to under 30; 30 or more	5 or more; 10 or more	30 or more; 100 or more	b	第13條第1項：僱用十人以上未達三十人者應訂定申訴管道並在工作場所公開揭示；三十人以上者應訂定性騷擾防治措施、申訴及懲戒規範並公開揭示。細則第5條：僱用人數包括分支機構及附屬單位。第38條之1：未訂防治措施處二萬元以上三十萬元以下罰鍰；未訂申訴管道經限期未改善處一萬元以上十萬元以下。	Article 13(1); Enforcement Rules Article 5 counts branches and affiliated units; Article 38-1 sets fines of NT$20,000–300,000 (no rules) and NT$10,000–100,000 (no channel after correction order).	draft	5		
OSH-2334	OSH	OSH-37	性別平等工作法	第13條	民國112年8月16日	性平法-糾正補救	2	雇主因接獲被害人申訴而知悉性騷擾情形時，應採取哪些立即有效之糾正及補救措施？	先行解僱被害人以隔離雙方當事人、調離被害人原有職務、不通知地方主管機關、俟事件淡化後再處理	避免再度發生之措施、提供或轉介諮詢醫療心理諮商社福資源、進行調查、對行為人適當懲戒或處理	僅由人力資源單位對被害人口頭安撫、要求雙方私下和解、暫緩處理待風波平息、不作成任何書面紀錄	告知被害人自行向法院提起訴訟、由雙方自行協調解決、雇主不介入調查程序、事後再檢討防治措施	When an employer learns of harassment through a victim's complaint, the required immediate corrective measures are:	Dismiss the victim first to separate the parties, move the victim off their post, skip notifying the local authority, and act once the matter fades	Prevent recurrence, provide or refer counseling/medical/psychological/social services, investigate, and appropriately discipline the offender	Offer verbal reassurance via human resources, urge the parties to settle privately, delay handling until things calm down, and make no written record	Tell the victim to sue in court, let the parties negotiate on their own, keep the employer out of the inquiry, and review prevention rules afterwards	b	第13條第2項：因申訴知悉者應採行避免再度發生之措施、提供或轉介諮詢醫療心理諮商社會福利資源及其他必要服務、對事件進行調查、對行為人為適當懲戒或處理；非因申訴知悉者應釐清事實、依被害人意願協助申訴、適度調整工作內容或場所、依意願提供或轉介服務。查證應客觀公正專業並避免重複詢問；接獲申訴應通知地方主管機關，認定屬性騷擾者並應通知處理結果。	Article 13(2): the four measures (or fact-finding, assisted complaint, work adjustment and services when learned otherwise); investigations must be objective and reported to the local authority.	draft	5		
OSH-2335	OSH	OSH-37	性別平等工作法	第13-1條	民國112年8月16日	性平法-調職解僱	3	性騷擾被申訴人具權勢地位且情節重大，調查期間雇主得如何？經調查認定為性騷擾且情節重大者，雇主得於知悉調查結果之日起幾日內不經預告終止勞動契約？	逕予降級減薪並調離現職（減半發給薪資）；九十日內	暫時停止或調整其職務（未認定者補發薪資）；三十日內	立即予以免職並對外公告姓名（不補發薪資）；十五日內	維持原職務不得作任何調整或處分（薪資照給）；六十日內	During investigation of a serious power-based harassment complaint the employer may do what, and after confirmation may terminate without notice within:	Demote and cut the pay of the accused, moving them off the post (at half pay); 90 days of learning the result	Temporarily suspend or reassign the accused (with back pay if not confirmed); 30 days of learning the result	Immediately remove the accused and publicly post their name (with no back pay); 15 days of learning the result	Keep the accused in the same post with no change or discipline (with full pay); 60 days of learning the result	b	第13條之1：被申訴人具權勢地位且情節重大，調查期間有先行停止或調整職務必要時雇主得暫時停止或調整其職務，未認定為性騷擾者停職期間薪資應補發；經雇主或地方主管機關調查認定為性騷擾且情節重大者，雇主得於知悉調查結果之日起三十日內不經預告終止勞動契約。	Article 13-1: provisional suspension or reassignment, back pay if unconfirmed, and termination without notice within 30 days for confirmed serious cases.	draft	5		
OSH-2336	OSH	OSH-37	性別平等工作法	第14條	民國112年8月16日	性平法-生理假	2	女性受僱者每月得請生理假幾日？全年幾日內不併入病假？薪資如何發給？	二日；六日；全薪	三日；三日；全薪	一日；三日；減半發給	一日；十二日；不給薪	Female employees may take how many days of menstrual leave per month, how many days per year are not counted as sick leave, and pay is:	2 days; 6 days; full pay	3 days; 3 days; full pay	1 day; 3 days; half pay	1 day; 12 days; unpaid	c	第14條：女性受僱者因生理日致工作有困難者每月得請生理假一日，全年請假日數未逾三日不併入病假計算，其餘日數併入病假計算；併入及不併入病假之生理假薪資均減半發給。	Article 14: one day per month; up to three days a year outside sick leave, the rest counted as sick leave; all at half pay.	draft	5		
OSH-2337	OSH	OSH-37	性別平等工作法	第15條	民國112年8月16日	性平法-產假	2	女性受僱者分娩前後應給予產假幾星期？妊娠三個月以上流產者幾星期？	十二星期；六星期	四星期；一星期	六星期；二星期	八星期；四星期	Maternity leave before and after childbirth is how many weeks, and for miscarriage after three months of pregnancy:	12 weeks; 6 weeks	4 weeks; 1 week	6 weeks; 2 weeks	8 weeks; 4 weeks	d	第15條：分娩前後產假八星期；妊娠三個月以上流產者四星期；二個月以上未滿三個月流產者一星期；未滿二個月流產者五日；產假薪資依相關法令。細則第6條：產假期間依曆連續計算。	Article 15: 8 weeks; 4 weeks after 3+ months; 1 week for 2–3 months; 5 days under 2 months; Enforcement Rules Article 6: counted by calendar days continuously.	draft	5		
OSH-2338	OSH	OSH-37	性別平等工作法	第15條	民國112年8月16日	性平法-產檢假	2	受僱者妊娠期間雇主應給予產檢假幾日？陪伴配偶產檢或分娩之陪產檢及陪產假幾日？薪資如何？	七日；七日；薪資照給，各逾五日部分雇主得申請補助	十日；十日；薪資照給，各逾七日部分改由勞保給付	七日；三日；均不給薪，全部日數雇主得申請政府補助	五日；五日；薪資減半發給，各逾三日部分由勞工自付	Prenatal check-up leave is how many days, paternity/accompanying leave how many days, and pay is:	7 days; 7 days; full pay, with employer subsidies for the portion beyond 5 days	10 days; 10 days; full pay, with labor insurance covering the part beyond 7 days	7 days; 3 days; unpaid, with government subsidies for the whole period of leave	5 days; 5 days; half pay, with the worker bearing the portion beyond 3 days	a	第15條：妊娠期間產檢假七日；陪產檢及陪產假七日；期間薪資照給；雇主給付後就各逾五日之部分得向中央主管機關申請補助（委任勞保局辦理）。細則第7條：陪產之請假應於配偶分娩當日及其前後合計十五日期間內為之。	Article 15: 7 + 7 days at full pay, subsidy for days beyond five; Enforcement Rules Article 7: paternity leave within 15 days around the birth.	draft	5		
OSH-2339	OSH	OSH-37	性別平等工作法	第16條	民國112年8月16日	性平法-育嬰留停	2	受僱者任職滿幾個月後，於每一子女滿幾歲前得申請育嬰留職停薪？期間最長不得逾幾年？	六個月；二歲；一年	一年；六歲；三年	三個月；一歲；一年	六個月；三歲；二年	After how many months of service may an employee apply for parental leave, until the child reaches what age, for at most how long?	6 months; age 2; 1 year	1 year; age 6; 3 years	3 months; age 1; 1 year	6 months; age 3; 2 years	d	第16條：任職滿六個月後於每一子女滿三歲前得申請育嬰留職停薪，期間至子女滿三歲止但不得逾二年；同時撫育二人以上者合併計算最長以最幼子女受撫育二年為限；期間得繼續參加原有社會保險，雇主負擔之保費免繳、受僱者負擔部分得遞延三年繳納；收養先行共同生活者亦得申請。細則第9條：繼續投保不包括勞工職業災害保險。	Article 16: after 6 months, until age 3, up to 2 years (combined for multiple children); social insurance continues with employer premiums waived; Enforcement Rules Article 9 excludes occupational accident insurance.	draft	5		
OSH-2340	OSH	OSH-37	性別平等工作法	第17條	民國112年8月16日	性平法-復職	3	育嬰留職停薪期滿申請復職時，雇主僅於何種情形並經主管機關同意者得拒絕？	歇業虧損或業務緊縮、依法變更組織解散或轉讓、不可抗力暫停工作一個月以上、業務性質變更無適當工作可安置	營業額連續三個月下降、公司改組更換負責人、天災停工未滿十五日、原職務已由他人接替致無法騰出職缺	雇主單方認定業務需要、勞資會議決議減員、不可抗力停工未滿一週、受僱者於留職停薪期間曾另行兼職	獲利未達預期目標、股東會決議調整人力、廠房整修暫停工作十日、原有工作已改由派遣人力全數承擔辦理	An employer may refuse reinstatement after parental leave only, with the authority's consent, in cases of:	Closure, losses or business contraction; legal reorganization, dissolution or transfer; force majeure stoppage over one month; or change of business nature with no suitable position	Three straight months of falling turnover; a corporate restructuring changing the head; a natural-disaster stoppage under fifteen days; or the post already filled by another with no vacancy	The employer's own view of business needs; a labor-management meeting resolution to cut staff; a force majeure stoppage under one week; or the employee holding another job during the leave	Profits below target; a shareholders' meeting resolution on manpower; a plant renovation stoppage of ten days; or the original work now performed entirely by dispatched workers instead	a	第17條：除歇業虧損或業務緊縮、依法變更組織解散或轉讓、不可抗力暫停工作一個月以上、業務性質變更有減少受僱者必要又無適當工作可安置，並經主管機關同意者外，雇主不得拒絕復職；未能復職者應於三十日前通知並依法定標準發給資遣費或退休金。	Article 17: the four grounds plus authority consent; 30 days' notice and statutory severance or pension otherwise.	draft	5		
OSH-2341	OSH	OSH-37	性別平等工作法	第18條	民國112年8月16日	性平法-哺乳	2	子女未滿二歲須受僱者親自哺（集）乳者，雇主每日應另給哺（集）乳時間幾分鐘？延長工時達一小時以上者另給幾分鐘？	三十分鐘；十五分鐘；不計工時	六十分鐘；六十分鐘；視為休息	六十分鐘；三十分鐘；視為工作時間	九十分鐘；三十分鐘；不計工時	For children under two, employers must give how much daily breastfeeding/pumping time, plus how much when overtime reaches an hour, counted as:	30 minutes; 15 minutes; not working time	60 minutes; 60 minutes; rest	60 minutes; 30 minutes; working time	90 minutes; 30 minutes; not working time	c	第18條：子女未滿二歲須親自哺（集）乳者除規定休息時間外每日另給哺（集）乳時間六十分鐘；延長工作時間達一小時以上者給予三十分鐘；均視為工作時間。細則第11條：親自哺乳包括以容器貯存母乳備供育兒。	Article 18: 60 + 30 minutes counted as working time; Enforcement Rules Article 11 includes expressing milk.	draft	5		
