id	law_group	law_id	law	article	law_version	category	difficulty	q_zh	a_zh	b_zh	c_zh	d_zh	q_en	a_en	b_en	c_en	d_en	answer	explain_zh	explain_en	status	batch	reviewer	review_note
ENV-4474	ENV	ENV-164	氫氟碳化物管理辦法	第11條	民國114年2月25日	氫氟碳化物-審核量	2	使用廠商屬製造業者，其製程使用之原料用途審核量應如何取得證明？	應經經濟部產業發展署出具證明用途文件，並記載廠商名稱地址、負責人姓名、氫氟碳化物種類、用途別、輸入重量、輸入期限及輸入國家	應經行政院環境保護主管機關出具證明用途文件，並記載廠商名稱地址、負責人姓名、氫氟碳化物種類、庫存量、銷售對象及銷售數量	應由廠商自行出具切結書並經會計師簽證，記載廠商名稱地址、負責人姓名、氫氟碳化物種類、用途別、採購金額及預定使用完畢日期	應經財政部關務署出具證明用途文件，並記載廠商名稱地址、報關行名稱、氫氟碳化物種類、稅則號別、完稅價格及貨物稅繳納證明	How is the feedstock review volume for a manufacturer certified?	The Industrial Development Administration of the MOEA issues a use certificate stating name, address, representative, HFC type, use, import weight, deadline and country	The environmental protection authority issues a use certificate stating name, address, representative, HFC type, inventory, sales targets and sales quantities	The enterprise issues its own affidavit certified by an accountant, stating name, address, representative, HFC type, use, purchase value and completion date	The Customs Administration issues a use certificate stating name, address, broker, HFC type, tariff code, duty-paid value and commodity tax payment proof	a	第11條第1項：使用廠商屬製造業者，其製程使用之原料用途審核量應經經濟部產業發展署出具證明用途文件，該文件應記載廠商名稱及地址、廠商負責人姓名、氫氟碳化物種類、用途別、原料用途輸入重量、輸入期限及輸入國家。第2項：其餘審核量應向中央主管機關提出申請。	Article 11, Paragraph 1.	draft	12		
ENV-4475	ENV	ENV-164	氫氟碳化物管理辦法	第12條	民國114年2月25日	氫氟碳化物-申報	3	具核配資格或持有核配量之廠商應於何時申報執行實績？連續申報為零者有何後果？	應於每年一月及七月底前申報前半年執行實績；連續四次申報為零者，中央主管機關應廢止其核配資格並扣除當年度尚未執行之核配量	應於每月十日前申報上一月執行實績；連續十二次申報為零者，中央主管機關應限期命其改善，屆期未改善者始得廢止核配資格	應於每年一月、四月、七月及十月底前申報上一季執行實績；連續八次申報為零者，中央主管機關應廢止其核配資格並扣除當年度尚未執行之核配量	應於每年十二月底前申報全年執行實績；連續二年申報為零者，中央主管機關應暫停其核配資格一年，期滿後即自動回復原核配資格	When must performance be reported, and what happens after consecutive zero filings?	By the end of January and July each year for the previous half year; after four consecutive zero filings the qualification is revoked and the unused allocation deducted	By the tenth of each month for the previous month; after twelve consecutive zero filings improvement is ordered before revocation may be considered	By the end of January, April, July and October for the previous quarter; after eight consecutive zero filings the qualification is revoked and unused allocation deducted	By the end of December for the whole year; after two consecutive zero years the qualification is suspended for one year and then automatically restored	c	第12條第1項：具核配資格或持有核配量之廠商應於每年一月、四月、七月及十月底前，向中央主管機關申報上一季執行實績並檢具可查證之證明文件。第6項：連續八次申報執行實績為零之廠商，中央主管機關應廢止其核配資格，並扣除當年度尚未執行之核配量；重新申請時應依第6條第2項辦理。第5項並定補正次數以二次為限，逾期該季實績視為零。	Article 12, Paragraphs 1 and 6.	draft	12		
ENV-4476	ENV	ENV-164	氫氟碳化物管理辦法	第13條	民國114年2月25日	氫氟碳化物-審查期限	2	中央主管機關受理本辦法各項申請之審查期限及補正規定為何？	應由中央主管機關單獨審查不得邀集其他機關，並於一百八十日內完成審查；補正日數計入審查期間，補正總日數不得超過六十日之限制	得邀集中央目的事業主管機關及遴聘專家學者協助審查，應於三十日內完成審查；補正日數應計入審查期間，補正總日數不得超過三十日	應委由公正第三方查驗機構代為審查，並於六個月內完成；補正日數不計入審查期間，惟補正次數以一次為限且不得申請延長期限	得邀集中央目的事業主管機關及遴聘專家學者協助審查，應於九十日內完成審查；補正日數不計入審查期間，補正總日數不得超過九十日	What are the review deadline and supplementation rules for applications?	The central authority must review alone within one hundred eighty days; supplementation days count toward the review period and are capped at sixty days	Industry regulators and experts may be invited to assist; review is completed within thirty days; supplementation days count toward review and are capped at thirty days	A third-party verification body reviews on commission within six months; supplementation days are excluded but only one round is allowed with no extension	Industry regulators and experts may be invited to assist; review is completed within ninety days; supplementation days are excluded and capped at ninety days	d	第13條：中央主管機關依本辦法所受理各項申請，得邀集中央目的事業主管機關及遴聘專家學者協助審查，並應於九十日內完成審查；申請文件不符規定或內容有欠缺者，應限期補正，補正日數不計入審查期間，且補正總日數不得超過九十日。	Article 13.	draft	12		
ENV-4477	ENV	ENV-164	氫氟碳化物管理辦法	第14條	民國114年2月25日	氫氟碳化物-輸出入許可	2	關於氫氟碳化物輸出入許可證之申請，下列何者符合規定？	廠商應於取得核配資格及核配量後，始得申請核發輸出入許可證；當年累計許可輸入量扣除許可輸出量大於核配量者，應駁回該次申請	廠商僅需取得核配資格即得申請核發輸出入許可證；當年累計許可輸入量扣除許可輸出量大於核配量者，得先行放行事後補提核配量	廠商應於輸入貨品到港後始得申請核發輸出入許可證；當年累計許可輸入量超過核配量者，超過部分由中央主管機關逕行沒入銷毀	廠商取得審核量者無須申請輸出入許可證即得逕行輸出入；其數量不受核配量限制，亦不適用當年累計許可量之比對與駁回規定	Which statement on HFC import and export permits is correct?	A permit may be sought only after obtaining both qualification and allocation; if cumulative permitted imports less exports exceed the allocation, the application is rejected	Qualification alone suffices to seek a permit; if cumulative permitted imports less exports exceed the allocation, goods are released first and allocation supplied later	A permit may be sought only after the goods arrive at port; imports exceeding the allocation are confiscated and destroyed by the central competent authority	Holders of a review volume need no permit at all; their quantities are free of allocation limits and exempt from the cumulative comparison and rejection rules	a	第14條第1項：廠商應於取得核配資格及核配量後，始得自行或委託供應廠商向中央主管機關申請核發輸出入許可證，且輸入或輸出貨品應於核准之期限輸入或輸出。第2項：當年累計許可輸入量扣除許可輸出量大於核配量者，中央主管機關應駁回該次輸出入許可證申請。第3項：依第11條取得審核量者準用前二項規定。	Article 14.	draft	12		
ENV-4478	ENV	ENV-164	氫氟碳化物管理辦法	第15條	民國114年2月25日	氫氟碳化物-販賣限制	3	取得核配量或審核量之使用廠商，關於販賣及轉讓之限制為何？	原則不得販賣氫氟碳化物或從事經銷；已提報維修業者名單並經核准者得依名單販賣；違反禁止販賣規定者應廢止核配資格並得扣除當年度核配量	得販賣予任何國內廠商但不得輸出國外；供應廠商間之核配量得自由轉讓無須核准；違反者僅須限期改善，屆期未改善始廢止資格	原則不得販賣氫氟碳化物，但經目的事業主管機關同意即可販賣；違反者應停止其一年內申請核配資格，核配量則保留至次年度使用	得自由販賣氫氟碳化物並從事經銷業務；僅供應廠商間之核配量轉讓須經核准；違反者由中央主管機關處以罰鍰但不影響其核配資格	What sale and transfer restrictions apply to user enterprises holding allocations?	Sale or distribution is barred in principle; sales follow an approved repairer list; breaching the ban means revoked qualification and possible deduction of the year allocation	Sale to any domestic buyer is allowed but export is not; suppliers may transfer allocations freely; breaches only require improvement before any revocation	Sale is barred in principle but permitted with the industry regulator consent; breaches bar new applications for one year while the allocation carries over to the next year	Sale and distribution are freely allowed; only transfers of allocation between suppliers need approval; breaches draw a fine without affecting the qualification	a	第15條第1項：取得核配量或審核量之使用廠商不得販賣氫氟碳化物或從事經銷之業務；但已依第6條規定提供維修業者名單並經中央主管機關核准者，得依核准之名單進行販賣。第2項：供應廠商經核准始得將所持有之核配量互為轉讓。第3項：違反第1項者應廢止核配資格並得扣除當年度核配量。第4項：維修業者名單增列應重新申請核配資格。	Article 15.	draft	12		
ENV-4479	ENV	ENV-164	氫氟碳化物管理辦法	第16條	民國114年2月25日	氫氟碳化物-回收設備	3	本辦法對回收設備及回用設備之功能規範為何？	回收設備應具備自動記錄冷媒重量及溫度之功能；回用設備應可將回收冷媒之純度提升至百分之九十九點九以上，並取得國際驗證機構核發之證書	回收設備應具抽取冷媒後設備或系統壓力降至五○○mmHg以下之功能；回用設備應兼具回收功能並可處理水分、潤滑油及空氣至低於一○○ppm、百分之一及百分之五	回收設備應具抽取冷媒後設備或系統壓力升至一○二mmHg以上之功能；回用設備得不具回收功能，僅需可處理水分至低於二○ppm即符合本辦法規定	回收設備應具抽取冷媒後設備或系統壓力降至一○二mmHg以下之功能；回用設備應兼具回收功能並可處理水分、潤滑油及空氣至低於二○ppm、百分之○．○一及百分之一．五	What performance specifications apply to recovery and reclaim equipment?	Recovery equipment must automatically log refrigerant weight and temperature; reclaim equipment must reach 99.9 percent purity and hold an international certificate	Recovery equipment must draw system pressure below 500 mmHg; reclaim equipment must also recover and cut moisture, oil and air below 100 ppm, 1 percent and 5 percent	Recovery equipment must raise system pressure above 102 mmHg; reclaim equipment need not recover and only has to cut moisture below 20 ppm to comply with the rule	Recovery equipment must draw system pressure below 102 mmHg; reclaim equipment must also recover and cut moisture, oil and air below 20 ppm, 0.01 percent and 1.5 percent	d	第16條第3項：回收設備應具有抽取冷媒後，設備或系統壓力降至102mmHg以下之功能；回用設備應兼具回收設備功能，並可處理冷媒中所含水分、潤滑油及空氣等不純物分別至低於20ppm、百分之0.01及百分之1.5之濃度。第1項及第2項並規定分裝換裝、拆解或填充作業應使用回收或回用設備。	Article 16, Paragraph 3.	draft	12		
ENV-4480	ENV	ENV-164	氫氟碳化物管理辦法	第16條	民國114年2月25日	氫氟碳化物-作業紀錄	2	使用回收設備或回用設備時，應採行之措施及紀錄保存年限為何？	冷媒填充前應進行洩漏檢測發現洩漏應先修復、回收容器應標明冷媒種類、設備應定期維護保養；採行措施紀錄應保存六年備查	冷媒填充前應辦理環境影響評估、回收容器應標明回收地點、設備應取得型式認證；相關紀錄應保存至設備報廢時為止備查	冷媒填充前應向中央主管機關報備、回收容器應標明廠商名稱、設備應由原廠人員操作；採行措施紀錄應保存一年後即得銷毀	冷媒填充後應進行洩漏檢測發現洩漏應停止使用、回收容器應標明填充日期、設備應每五年檢驗一次；相關紀錄應保存三年備查	What measures and record retention apply when using recovery or reclaim equipment?	Leak-test and repair before charging, label the recovery container with the refrigerant type, and maintain the equipment regularly; records are kept six years	Conduct an environmental impact assessment before charging, label the recovery location, and use type-approved equipment; records are kept until scrapping	Notify the central authority before charging, label the container with the company name, and use only manufacturer staff; records may be destroyed after one year	Leak-test after charging and stop use if leaking, label the container with the charging date, and inspect equipment every five years; records are kept three years	a	第16條第4項：使用回收設備或回用設備應採行下列措施：一、冷媒填充前應進行設備或系統洩漏檢測，發現有洩漏情形者應先予修復；二、回收容器應標明其裝置之冷媒種類；三、回收或回用設備應定期維護與保養。採行措施紀錄應保存六年備查。	Article 16, Paragraph 4.	draft	12		
ENV-4481	ENV	ENV-164	氫氟碳化物管理辦法	第17條	民國114年2月25日	氫氟碳化物-退運	2	未依規定申請核准而擅自輸入氫氟碳化物者，應如何處理？	收貨人或貨品持有人應限期退運，尚未通關放行者由海關通知，已放行者由中央主管機關通知；逾期不退運或聲明放棄者得逕行回收暫存或銷毀	貨品得由收貨人補辦核配資格申請後合法留用，僅須補繳相當於貨值三倍之處理費，無須辦理退運或由主管機關進行銷毀處置	貨品應由中央主管機關全數沒入後轉供國家保留量使用，收貨人或貨品持有人無須辦理退運，亦無須負擔任何回收暫存或銷毀費用	收貨人或貨品持有人應限期退運，一律由海關通知辦理；逾期不退運者由海關逕行拍賣，所得價款繳歸國庫，不另生處置費用負擔問題	How are HFCs imported without approval handled?	The consignee or holder must re-export within a set period, notified by Customs before release or by the authority after; otherwise recovery, storage or destruction follows	The consignee may keep the goods after applying for qualification, paying a handling fee of three times their value, with no re-export or destruction needed	The goods are confiscated by the central authority and added to the national reserve; the consignee need not re-export and bears no handling costs whatsoever	The consignee or holder must re-export within a set period, always notified by Customs alone; otherwise Customs auctions the goods and the proceeds go to the national treasury	a	第17條第1項：未依規定申請核准而擅自輸入氫氟碳化物者，其收貨人或貨品持有人應於限期內辦理退運；尚未通關放行者由海關通知限期退運，已通關放行者由中央主管機關通知限期退運。第2項：逾期不退運或書面聲明放棄者，中央主管機關得逕行辦理回收、暫存或銷毀，相關處置費用由收貨人或貨品持有人負擔並限期繳納。	Article 17.	draft	12		
ENV-4482	ENV	ENV-164	氫氟碳化物管理辦法	第18條	民國114年2月25日	氫氟碳化物-虛偽不實	2	申請或申報文件有虛偽不實情事者，中央主管機關應如何處理？	應扣減其當年度核配量之半數，其核配資格不受影響，仍得繼續申請核配	應撤銷或廢止其核配資格，並停止其五年內依第六條規定之核配資格申請	應撤銷或廢止其核配資格，並停止其二年內依第六條規定之核配資格申請	應處以罰鍰並命限期改正，改正完成後其原核配資格及核配量即回復效力	How are false statements in applications or filings handled?	Half of the year allocation is deducted while the qualification itself remains entirely unaffected	The qualification is revoked or annulled and new applications under Article 6 are barred for five years	The qualification is revoked or annulled and new applications under Article 6 are barred for two years	A fine is imposed with an order to correct, after which the qualification and allocation regain effect	b	第18條：依第6條、第11條及第14條規定所提申請文件或依第12條規定所提申報文件有虛偽不實之情事者，中央主管機關應撤銷或廢止其核配資格，並停止其五年內依第6條規定之核配資格申請。	Article 18.	draft	12		
ENV-4483	ENV	ENV-164	氫氟碳化物管理辦法	第19條	民國114年2月25日	氫氟碳化物-委託辦理	1	中央主管機關得委託（任）相關機關（構）辦理之氫氟碳化物事項為何？	審查、回收、暫存、銷毀及稽查事項	國家消費量基準量之修正及公告事項	核配資格之撤銷廢止及行政救濟事項	核配量核定、罰鍰處分及訴願決定事項	Which HFC matters may be entrusted to other agencies or institutions?	Review, recovery, temporary storage, destruction and inspection matters	Amendment and public announcement of the national consumption baseline	Revocation of qualifications and handling of administrative remedy cases	Allocation approval, imposition of fines and administrative appeal decisions	a	第19條：中央主管機關得委託（任）相關機關（構）辦理氫氟碳化物之審查、回收、暫存、銷毀及稽查事項。第17條第2項所定逾期不退運之回收、暫存或銷毀處置，即屬得委託辦理之事項。	Article 19.	draft	12		
ENV-4484	ENV	ENV-164	氫氟碳化物管理辦法	第20條	民國114年2月25日	氫氟碳化物-施行日	1	氫氟碳化物管理辦法之施行日期規定為何？	自發布後一年施行	自發布日施行	自發布後三個月施行	自一百十五年一月一日施行	When do the HFC Management Regulations take effect?	One year after promulgation	On the date of promulgation	Three months after promulgation	On 1 January 2026	b	第20條：本辦法自發布日施行。第4條並定自本辦法施行日起禁止製造氫氟碳化物；第5條定自114年7月1日起未經核准不得輸入或輸出。	Article 20.	draft	12		
ENV-4485	ENV	ENV-165	溫室氣體抵換專案管理辦法	第1條	民國107年12月27日	抵換專案-授權依據	1	溫室氣體抵換專案管理辦法係依據下列何項規定訂定？	空氣污染防制法第二十二條第三項規定	溫室氣體減量及管理法第十六條第一項	溫室氣體減量及管理法第二十二條第三項	氣候變遷因應法第二十五條第三項規定	Under which provision are the Offset Project Management Regulations promulgated?	Article 22, Paragraph 3 of the Air Pollution Control Act	Article 16, Paragraph 1 of the Greenhouse Gas Reduction and Management Act	Article 22, Paragraph 3 of the Greenhouse Gas Reduction and Management Act	Article 25, Paragraph 3 of the Climate Change Response Act	c	第1條：本辦法依溫室氣體減量及管理法第22條第3項規定訂定之。第23條並定本辦法自發布日施行；第22條定明施行前依推動原則審查通過之先期專案、抵換專案及減量額度於施行日起採認。	Article 1.	draft	12		
ENV-4486	ENV	ENV-165	溫室氣體抵換專案管理辦法	第2條	民國107年12月27日	抵換專案-定義	2	本辦法所稱「抵換專案起始日」及「外加性分析」之定義為何？	起始日指向中央主管機關提出註冊申請之收文日期；外加性分析指評估專案是否已取得目的事業主管機關之補助或其他形式之收購保證	起始日指減量措施已完成招標程序、已完成發包簽約或建造完成之日期；外加性分析指評估於無減量額度時是否仍執行溫室氣體減量計畫	起始日指中央主管機關核發減量額度並核撥至排放源帳戶之日期；外加性分析指評估專案是否對周邊環境及居民健康產生額外之衝擊	起始日指查驗機構完成確證並出具總結報告之日期；外加性分析指評估專案減量成效是否高於同業平均水準並具備國際碳權交易資格	How are the project start date and additionality analysis defined?	Start date is the day the registration application is received by the authority; additionality analysis asks whether the project has received a subsidy or purchase guarantee	Start date is when tendering is completed, the contract signed, or construction finished; additionality analysis asks whether the project would proceed without credits	Start date is the day credits are issued into the emission source account; additionality analysis assesses extra impacts on the surrounding environment and residents	Start date is the day the verification body issues its validation summary report; additionality analysis compares the reductions with the industry average performance	b	第2條第2款：抵換專案起始日指抵換專案之減量措施已完成招標程序、已完成發包簽約或建造完成之日期。第4款：外加性分析指抵換專案之減量效益評估，於無減量額度時是否仍執行溫室氣體減量計畫。第1款並定一單位減量額度等同一公噸二氧化碳當量。	Article 2, Subparagraphs 2 and 4.	draft	12		
ENV-4487	ENV	ENV-165	溫室氣體抵換專案管理辦法	第3條	民國107年12月27日	抵換專案-類型	1	抵換專案依申請者資格分類，其類型為何？	計畫型抵換專案為專案實際執行者或投資者；方案型抵換專案為整合管理專案及分配減量額度之單一權責機關（構）	計畫型抵換專案為排放量達二點五萬公噸以上之排放源；方案型抵換專案為排放量未達二點五萬公噸之中小型排放源	計畫型抵換專案為整合管理專案及分配減量額度之單一權責機關；方案型抵換專案則為專案之實際執行者或投資者本身	計畫型抵換專案為林業類型之減量專案；方案型抵換專案則為非林業類型之能源效率提升或再生能源發電減量專案	How are offset projects classified by applicant status?	A project-type offset applicant is the actual executor or investor; a programme-type applicant is the single responsible body integrating projects and allocating credits	A project-type offset covers sources emitting 25,000 tonnes or more; a programme-type offset covers smaller sources emitting below that threshold	A project-type applicant is the single responsible body integrating projects and allocating credits; a programme-type applicant is the actual executor or investor	A project-type offset covers forestry reduction projects; a programme-type offset covers non-forestry energy efficiency or renewable generation projects	a	第3條：抵換專案類型依申請者資格分類為計畫型抵換專案（專案實際執行者或投資者）及方案型抵換專案（整合管理專案及分配減量額度之單一權責機關（構））。第7條至第10條規範計畫型，第11條至第14條規範方案型。	Article 3.	draft	12		
ENV-4488	ENV	ENV-165	溫室氣體抵換專案管理辦法	第4條	民國107年12月27日	抵換專案-註冊限制	3	抵換專案邊界有下列何種情形者，不得申請註冊？	已取得目的事業主管機關營業登記之各類發電設備；或本辦法修正施行三年後屬第二批應盤查登錄且年排放量平均達一萬公噸二氧化碳當量以上之全廠（場）	已向中央有關機關提出再生能源憑證申請之再生能源發電設備；或本辦法修正施行一年後屬第一批應盤查登錄且年排放量平均達二點五萬公噸二氧化碳當量以上之全廠（場）	專案邊界跨越二個以上直轄市或縣市轄區者；或已參與再生能源電能躉購費率且裝置容量小於或等於五千瓩之再生能源發電設備所在之全廠（場）	位於環境敏感地區或原住民族土地範圍內之減量專案；或年排放量平均未達二點五萬公噸二氧化碳當量而未辦理盤查登錄之中小型排放源全廠（場）	Which project boundaries are barred from registration?	Any generation equipment already holding a business registration; or, three years after the amendment, second-batch inventory sources averaging 10,000 t CO2e or more per year	Renewable generation equipment that has applied for renewable energy certificates; or, one year after amendment, first-batch inventory sources averaging 25,000 t CO2e or more	Project boundaries spanning two or more municipalities; or plants hosting feed-in-tariff renewable equipment with installed capacity of 5,000 kW or less	Reduction projects located in environmentally sensitive areas or indigenous lands; or small sources below 25,000 t CO2e that have not registered an inventory	b	第4條第2項：抵換專案邊界有已向中央有關機關提出再生能源憑證申請之再生能源發電設備，或本辦法修正施行一年後屬本法第16條第1項公告第一批應盤查登錄溫室氣體排放量之排放源且年排放量平均達2.5萬公噸二氧化碳當量以上之全廠（場）者，不得申請註冊。第1項並要求檢具查驗機構確證之文件與總結報告。	Article 4, Paragraph 2.	draft	12		
ENV-4489	ENV	ENV-165	溫室氣體抵換專案管理辦法	第5條	民國107年12月27日	抵換專案-帳戶開立	2	首次申請抵換專案者申請開立排放源帳戶，關於帳戶數量之限制為何？	每一法人、設有代表人或管理人之非法人團體及行政機關，僅得開立一個帳戶	每一法人得開立最多三個帳戶，行政機關不受限制，非法人團體僅得開立一個	每一法人每一計入期得開立一個帳戶，計入期屆滿後應重新申請開立新帳戶	每一法人得依其廠場數量分別開立帳戶，非法人團體及行政機關則不得開立	What limit applies to the number of emission source accounts?	Each juristic person, unincorporated body with a representative, and government agency may open only one account	Each juristic person may open up to three accounts, agencies are unlimited, and unincorporated bodies get one	Each juristic person may open one account per crediting period and must reapply when that period ends	Each juristic person may open one account per plant, while unincorporated bodies and agencies may open none	a	第5條第2項：每一法人、設有代表人或管理人之非法人團體及行政機關，僅得開立一個帳戶。第1項並規定應檢具申請表、負責人及帳戶操作人員身分證影本、指定電子憑證種類、切結書、使用約定書等資料上傳至指定資訊平台。	Article 5, Paragraph 2.	draft	12		
ENV-4490	ENV	ENV-165	溫室氣體抵換專案管理辦法	第6條	民國107年12月27日	抵換專案-帳戶審查	2	中央主管機關審查排放源帳戶開立申請之期限及補正規定為何？	應於七日內完成書面審查；經審查不合規定即應逕行駁回其申請，不通知補正，申請者得於三十日內重新提出申請	應於十四日內完成書面審查；經審查不合規定應通知限期補正，補正日數不計入審查期間且補正總日數不得超過十四日	應於六個月內完成書面審查；經審查不合規定應通知限期補正，補正日數不計入審查期間且補正總日數不得超過六個月	應於三十日內完成書面審查；經審查不合規定應通知限期補正，補正日數計入審查期間且補正總日數不得超過三十日	What is the review period for opening an emission source account?	A documentary review within seven days; deficient applications are rejected outright without notice, and may be refiled within thirty days	A documentary review within fourteen days; deficiencies must be cured within a set period, excluded from the review and capped at fourteen days	A documentary review within six months; deficiencies must be cured within a set period, excluded from the review and capped at six months	A documentary review within thirty days; deficiencies must be cured within a set period, counted in the review and capped at thirty days	b	第6條：中央主管機關審查排放源帳戶開立，應於十四日內完成書面審查；審查通過者依指定格式之帳號編碼方式開立帳戶；審查不合規定或內容有欠缺者應通知限期補正，屆期未補正或不能補正者駁回其申請。補正日數不計入審查期間，且補正總日數不得超過十四日。第18條並定其他申請案件審查期間為六個月。	Article 6.	draft	12		
ENV-4491	ENV	ENV-165	溫室氣體抵換專案管理辦法	第7條	民國107年12月27日	抵換專案-計畫型註冊	3	計畫型抵換專案計畫書之外加性分析，於何種情形得僅分析法規外加性？	再生能源類型總裝置容量大於五千瓩、節能型專案每年總節電量大於二千萬度、每年排放量總減量大於二萬公噸二氧化碳當量之大型專案	再生能源類型總裝置容量小於或等於一萬瓩、節能型專案每年總節電量小於或等於五千萬度、每年排放量總減量小於或等於五萬公噸二氧化碳當量	專案接受政府補助或其他形式收購者、專案位於離島地區者、專案由行政機關或公營事業提出者，即得僅分析其法規外加性項目	再生能源類型總裝置容量小於或等於五千瓩、節能型專案每年總節電量小於或等於二千萬度、每年排放量總減量小於或等於二萬公噸二氧化碳當量	When may additionality analysis be limited to regulatory additionality?	Renewable capacity above 5,000 kW, annual power savings above 20 million kWh, or annual total reductions above 20,000 t CO2e for large projects	Renewable capacity of 10,000 kW or less, annual power savings of 50 million kWh or less, or annual total reductions of 50,000 t CO2e or less	Projects receiving government subsidies or purchase guarantees, projects on offshore islands, or projects submitted by agencies or state enterprises	Renewable capacity of 5,000 kW or less, annual power savings of 20 million kWh or less, or annual total reductions of 20,000 t CO2e or less	d	第7條第2項：符合再生能源類型總裝置容量小於或等於五千瓩、節能型專案每年總節電量小於或等於二千萬度、溫室氣體每年排放量總減量小於或等於二萬公噸二氧化碳當量之一者，計畫型抵換專案計畫書之外加性分析得僅分析法規外加性。第1項並列計畫書應含減量方法應用說明、基線計算方法、外加性分析、監測方法等。	Article 7, Paragraph 2.	draft	12		
ENV-4492	ENV	ENV-165	溫室氣體抵換專案管理辦法	第8條	民國107年12月27日	抵換專案-計入期	3	計畫型抵換專案之計入期年限規定為何？	林業類型展延型以三十年為限得展延兩次、固定型以二十年為限；非林業類型展延型以十年為限得展延兩次、固定型以七年為限	林業類型與非林業類型均以展延型七年為限得展延兩次、固定型十年為限，不因專案範疇類別不同而有任何差異之規定存在	林業類型展延型以二十年為限得展延一次、固定型以六十年為限；非林業類型展延型以七年為限得展延一次、固定型以二十八年為限	林業類型展延型以二十年為限得展延兩次、固定型以三十年為限；非林業類型展延型以七年為限得展延兩次、固定型以十年為限	What crediting period limits apply to project-type offsets?	Forestry renewable periods run thirty years with two renewals and fixed periods twenty years; non-forestry run ten years with two renewals and fixed seven years	Both forestry and non-forestry run seven years with two renewals or ten years fixed, with no difference at all according to the project category	Forestry renewable periods run twenty years with one renewal and fixed sixty years; non-forestry run seven years with one renewal and fixed twenty-eight years	Forestry renewable periods run twenty years with two renewals and fixed periods thirty years; non-forestry run seven years with two renewals and fixed ten years	d	第8條第1項第5款：計畫型抵換專案計入期，林業類型專案展延型以二十年為限得展延兩次、固定型以三十年為限；非林業類型專案展延型以七年為限得展延兩次、固定型以十年為限。同款並定能源類型專案計入期總減量額度應大於五百公噸二氧化碳當量、林業類型植林毗連面積應大於零點五公頃。	Article 8, Paragraph 1, Subparagraph 5.	draft	12		
ENV-4493	ENV	ENV-165	溫室氣體抵換專案管理辦法	第9條	民國107年12月27日	抵換專案-額度申請	2	計畫型抵換專案申請減量額度時，經查證之監測報告書應包括之內容為何？	專案活動期程、環境衝擊分析、子專案新增條件及監測方法	減量方法應用說明、基線計算方法、外加性分析及公眾意見	查驗機構評估結果、減量方法草案名稱及其應用範例之內容	減量執行單位基本資料、監測成果、數據品質及減量成果	What must the verified monitoring report contain?	Project activity schedule, environmental impact analysis, sub-project eligibility conditions and methods	Application of the reduction methodology, baseline calculation, additionality analysis and public comments	The verification body assessment results, the draft methodology name and its application examples	Basic information on the implementing unit, monitoring results, data quality and reduction outcomes	d	第9條第3款：經查證之監測報告書內容為減量執行單位基本資料、監測成果、數據品質及減量成果。同條並要求檢具申請書、查驗機構出具之查證總結報告；專案邊界涵蓋參與躉購費率之再生能源發電設備者，應檢附無重複計算之證明。	Article 9, Subparagraph 3.	draft	12		
ENV-4494	ENV	ENV-165	溫室氣體抵換專案管理辦法	第10條	民國107年12月27日	抵換專案-額度審查	3	中央主管機關審查計畫型抵換專案減量額度申請時，應注意事項下列何者正確？	計入期起始日得早於完成註冊日三年；使用大型規模減量方法者其確證及查證作業應由同一查驗機構執行以確保一致性；得重複核發減量額度	計入期起始日應於完成註冊日前六個月；總量管制實施後已註冊專案一律終止不得繼續執行；監測報告書得與註冊之專案計畫書內容不符	計入期起始日應於完成註冊日後；使用大型規模減量方法者其確證及查證作業應由不同查驗機構執行；不重複計算減量或移除量且不重複核發減量額度	計入期起始日由申請者自行認定；確證及查證作業一律由中央主管機關自行辦理不委由查驗機構；減量成果高於計畫書計算結果者一律不予認定	Which review point for project-type credit applications is correct?	The crediting period may start three years before registration; validation and verification of large-scale methodologies use the same body; double issuance is allowed	The crediting period starts six months before registration; registered projects all terminate once cap-and-trade starts; reports need not match the registered plan	The crediting period starts after registration; validation and verification of large-scale methodologies use different bodies; no double counting and no double issuance	The applicant sets the crediting period start itself; the authority performs validation and verification alone; results above the plan calculation are never recognized	c	第10條：審查計畫型抵換專案減量額度申請應注意計入期起始日應於完成註冊日後、減量額度計算應採合理假設數值及程序、不重複計算減量或移除量、使用大型規模減量方法者確證及查證應由不同查驗機構執行、監測報告書應與註冊計畫書相符、成效具持續性且無洩漏風險、不重複核發減量額度等。	Article 10.	draft	12		
